city,area,road,dd_lat,dd_long,dms_lat,dms_long
New Taipei City,,,25.045187,121.451061,"25°02'42.67""N","121°27'03.82""E"
New Taipei City,,,25.03054,121.443243,"25°01'49.94""N","121°26'35.67""E"
New Taipei City,,,25.05861,121.452117,"25°03'31.00""N","121°27'07.62""E"
New Taipei City,,,25.066761,121.462304,"25°04'00.34""N","121°27'44.29""E"
New Taipei City,,,25.005821,121.471856,"25°00'20.96""N","121°28'18.68""E"
New Taipei City,,,25.011032,121.517733,"25°00'39.72""N","121°31'03.84""E"
New Taipei City,,,24.976351,121.545283,"24°58'34.86""N","121°32'43.02""E"
New Taipei City,,,24.966061,121.541051,"24°57'57.82""N","121°32'27.78""E"
New Taipei City,,,24.977473,121.543031,"24°58'38.90""N","121°32'34.91""E"
New Taipei City,,,25.00374,121.49281,"25°00'13.46""N","121°29'34.12""E"
New Taipei City,,,25.007886,121.46094,"25°00'28.39""N","121°27'39.38""E"
New Taipei City,,,25.021866,121.46756,"25°01'18.72""N","121°28'03.22""E"
New Taipei City,,,24.983842,121.459864,"24°59'01.83""N","121°27'35.51""E"
New Taipei City,,,25.001512,121.417761,"25°00'05.44""N","121°25'03.94""E"
New Taipei City,,,24.955426,121.338601,"24°57'19.53""N","121°20'18.96""E"
New Taipei City,,,24.968304,121.331081,"24°58'05.89""N","121°19'51.89""E"
New Taipei City,,,24.969269,121.331866,"24°58'09.37""N","121°19'54.72""E"
New Taipei City,,,24.939499,121.337241,"24°56'22.20""N","121°20'14.07""E"
New Taipei City,,,24.953459,121.354247,"24°57'12.45""N","121°21'15.29""E"
New Taipei City,,,25.160092,121.429342,"25°09'36.33""N","121°25'45.63""E"
New Taipei City,,,25.142657,121.394678,"25°08'33.57""N","121°23'40.84""E"
New Taipei City,,,25.057265,121.428566,"25°03'26.15""N","121°25'42.84""E"
New Taipei City,,,25.058513,121.427875,"25°03'30.65""N","121°25'40.35""E"
New Taipei City,,,25.087447,121.462125,"25°05'14.81""N","121°27'43.65""E"
New Taipei City,,,25.088312,121.45923,"25°05'17.92""N","121°27'33.23""E"
New Taipei City,,,25.088724,121.490036,"25°05'19.41""N","121°29'24.13""E"
New Taipei City,,,25.062589,121.49787,"25°03'45.32""N","121°29'52.33""E"
New Taipei City,,,25.053698,121.473902,"25°03'13.31""N","121°28'26.05""E"
New Taipei City,,,25.060556,121.4835,"25°03'38.00""N","121°29'00.60""E"
New Taipei City,,,25.065121,121.483091,"25°03'54.44""N","121°28'59.13""E"
New Taipei City,,,25.051629,121.48837,"25°03'05.86""N","121°29'18.13""E"
New Taipei City,,,25.065206,121.660073,"25°03'54.74""N","121°39'36.26""E"
New Taipei City,,,25.063407,121.655157,"25°03'48.27""N","121°39'18.57""E"
New Taipei City,,,25.07591,121.639681,"25°04'33.28""N","121°38'22.85""E"
New Taipei City,,,25.068274,121.626748,"25°04'05.79""N","121°37'36.29""E"
New Taipei City,,,25.065027,121.660301,"25°03'54.10""N","121°39'37.08""E"
New Taipei City,,,25.067635,121.64233,"25°04'03.49""N","121°38'32.39""E"
New Taipei City,,,25.073069,121.663611,"25°04'23.05""N","121°39'49.00""E"
New Taipei City,,,25.061561,121.659428,"25°03'41.62""N","121°39'33.94""E"
New Taipei City,,,25.064366,121.655039,"25°03'51.72""N","121°39'18.14""E"
New Taipei City,,,25.022893,121.435119,"25°01'22.41""N","121°26'06.43""E"
New Taipei City,,,25.076729,121.661563,"25°04'36.22""N","121°39'41.63""E"
New Taipei City,,,25.076,121.639566,"25°04'33.60""N","121°38'22.44""E"
New Taipei City,,,25.070301,121.632592,"25°04'13.08""N","121°37'57.33""E"
New Taipei City,,,25.071381,121.636552,"25°04'16.97""N","121°38'11.59""E"
New Taipei City,,,25.077741,121.66413,"25°04'39.87""N","121°39'50.87""E"
New Taipei City,,,25.03405,121.454855,"25°02'02.58""N","121°27'17.48""E"
New Taipei City,,,25.025949,121.442729,"25°01'33.42""N","121°26'33.82""E"
New Taipei City,,,25.034616,121.439541,"25°02'04.62""N","121°26'22.35""E"
New Taipei City,,,25.061864,121.454093,"25°03'42.71""N","121°27'14.73""E"
New Taipei City,,,24.99537,121.501971,"24°59'43.33""N","121°30'07.10""E"
New Taipei City,,,25.006775,121.488044,"25°00'24.39""N","121°29'16.96""E"
New Taipei City,,,24.990815,121.507045,"24°59'26.93""N","121°30'25.36""E"
New Taipei City,,,24.987439,121.541667,"24°59'14.78""N","121°32'30.00""E"
New Taipei City,,,24.960599,121.510499,"24°57'38.16""N","121°30'37.80""E"
New Taipei City,,,25.010454,121.488119,"25°00'37.63""N","121°29'17.23""E"
New Taipei City,,,25.015802,121.483986,"25°00'56.89""N","121°29'02.35""E"
New Taipei City,,,25.004013,121.524448,"25°00'14.45""N","121°31'28.01""E"
New Taipei City,,,24.965663,121.517098,"24°57'56.39""N","121°31'01.55""E"
New Taipei City,,,24.978696,121.53597,"24°58'43.31""N","121°32'09.49""E"
New Taipei City,,,24.984812,121.527295,"24°59'05.32""N","121°31'38.26""E"
New Taipei City,,,25.001956,121.518501,"25°00'07.04""N","121°31'06.60""E"
New Taipei City,,,24.978414,121.528001,"24°58'42.29""N","121°31'40.80""E"
New Taipei City,,,24.967771,121.541869,"24°58'03.98""N","121°32'30.73""E"
New Taipei City,,,24.991195,121.502813,"24°59'28.30""N","121°30'10.13""E"
New Taipei City,,,24.998867,121.523642,"24°59'55.92""N","121°31'25.11""E"
New Taipei City,,,25.090606,121.442054,"25°05'26.18""N","121°26'31.39""E"
New Taipei City,,,25.083368,121.441737,"25°05'00.12""N","121°26'30.25""E"
New Taipei City,,,25.084563,121.443339,"25°05'04.43""N","121°26'36.02""E"
New Taipei City,,,25.090194,121.440341,"25°05'24.70""N","121°26'25.23""E"
New Taipei City,,,24.994473,121.520099,"24°59'40.10""N","121°31'12.36""E"
New Taipei City,,,25.000535,121.501556,"25°00'01.93""N","121°30'05.60""E"
New Taipei City,,,24.975456,121.517611,"24°58'31.64""N","121°31'03.40""E"
New Taipei City,,,24.959965,121.539586,"24°57'35.87""N","121°32'22.51""E"
New Taipei City,,,24.982822,121.536818,"24°58'58.16""N","121°32'12.54""E"
New Taipei City,,,24.994526,121.466549,"24°59'40.29""N","121°27'59.58""E"
New Taipei City,,,25.012442,121.519207,"25°00'44.79""N","121°31'09.15""E"
New Taipei City,,,25.010324,121.504945,"25°00'37.17""N","121°30'17.80""E"
New Taipei City,,,24.952287,121.550293,"24°57'08.23""N","121°33'01.05""E"
New Taipei City,,,24.954723,121.507713,"24°57'17.00""N","121°30'27.77""E"
New Taipei City,,,24.971507,121.53695,"24°58'17.43""N","121°32'13.02""E"
New Taipei City,,,24.998485,121.518541,"24°59'54.55""N","121°31'06.75""E"
New Taipei City,,,25.068811,121.434196,"25°04'07.72""N","121°26'03.11""E"
New Taipei City,,,25.071067,121.455306,"25°04'15.84""N","121°27'19.10""E"
New Taipei City,,,25.092505,121.474924,"25°05'33.02""N","121°28'29.73""E"
New Taipei City,,,24.963427,121.519731,"24°57'48.34""N","121°31'11.03""E"
New Taipei City,,,24.989974,121.430758,"24°59'23.91""N","121°25'50.73""E"
New Taipei City,,,25.073885,121.484916,"25°04'25.99""N","121°29'05.70""E"
New Taipei City,,,25.18413,121.424134,"25°11'02.87""N","121°25'26.88""E"
New Taipei City,,,25.002217,121.487688,"25°00'07.98""N","121°29'15.68""E"
New Taipei City,,,25.012152,121.513882,"25°00'43.75""N","121°30'49.98""E"
New Taipei City,,,25.005555,121.482405,"25°00'20.00""N","121°28'56.66""E"
New Taipei City,,,24.959477,121.532241,"24°57'34.12""N","121°31'56.07""E"
New Taipei City,,,24.959736,121.533681,"24°57'35.05""N","121°32'01.25""E"
New Taipei City,,,25.006298,121.509456,"25°00'22.67""N","121°30'34.04""E"
New Taipei City,,,25.008569,121.476956,"25°00'30.85""N","121°28'37.04""E"
New Taipei City,,,24.967417,121.517477,"24°58'02.70""N","121°31'02.92""E"
New Taipei City,,,25.007428,121.508907,"25°00'26.74""N","121°30'32.07""E"
New Taipei City,,,24.951355,121.552339,"24°57'04.88""N","121°33'08.42""E"
New Taipei City,,,24.965354,121.51477,"24°57'55.27""N","121°30'53.17""E"
New Taipei City,,,24.998934,121.517923,"24°59'56.16""N","121°31'04.52""E"
New Taipei City,,,24.999676,121.518558,"24°59'58.83""N","121°31'06.81""E"
New Taipei City,,,24.961912,121.53716,"24°57'42.88""N","121°32'13.78""E"
New Taipei City,,,25.075803,121.429379,"25°04'32.89""N","121°25'45.76""E"
New Taipei City,,,25.06232,121.451363,"25°03'44.35""N","121°27'04.91""E"
New Taipei City,,,25.063926,121.449348,"25°03'50.13""N","121°26'57.65""E"
New Taipei City,,,25.221284,121.63553,"25°13'16.62""N","121°38'07.91""E"
New Taipei City,,,25.220743,121.636888,"25°13'14.67""N","121°38'12.80""E"
New Taipei City,,,25.001834,121.616359,"25°00'06.60""N","121°36'58.89""E"
New Taipei City,,,24.991583,121.658613,"24°59'29.70""N","121°39'31.01""E"
New Taipei City,,,24.949312,121.376078,"24°56'57.52""N","121°22'33.88""E"
New Taipei City,,,24.94737,121.371798,"24°56'50.53""N","121°22'18.47""E"
New Taipei City,,,24.932165,121.374753,"24°55'55.79""N","121°22'29.11""E"
New Taipei City,,,24.929513,121.374053,"24°55'46.25""N","121°22'26.59""E"
New Taipei City,,,24.921263,121.369152,"24°55'16.55""N","121°22'08.95""E"
New Taipei City,,,24.933305,121.378475,"24°55'59.90""N","121°22'42.51""E"
New Taipei City,,,24.935935,121.354159,"24°56'09.37""N","121°21'14.97""E"
New Taipei City,,,25.157836,121.45928,"25°09'28.21""N","121°27'33.41""E"
New Taipei City,,,25.186315,121.4375,"25°11'10.73""N","121°26'15.00""E"
New Taipei City,,,25.195542,121.43797,"25°11'43.95""N","121°26'16.69""E"
New Taipei City,,,25.184305,121.423002,"25°11'03.50""N","121°25'22.81""E"
New Taipei City,,,25.193748,121.424355,"25°11'37.49""N","121°25'27.68""E"
New Taipei City,,,25.182339,121.425313,"25°10'56.42""N","121°25'31.13""E"
New Taipei City,,,25.083973,121.386302,"25°05'02.30""N","121°23'10.69""E"
New Taipei City,,,25.075574,121.376733,"25°04'32.07""N","121°22'36.24""E"
New Taipei City,,,25.06975,121.375175,"25°04'11.10""N","121°22'30.63""E"
New Taipei City,,,25.08255,121.377495,"25°04'57.18""N","121°22'38.98""E"
New Taipei City,,,25.074243,121.363222,"25°04'27.27""N","121°21'47.60""E"
New Taipei City,,,25.067357,121.368098,"25°04'02.49""N","121°22'05.15""E"
New Taipei City,,,25.078891,121.367807,"25°04'44.01""N","121°22'04.11""E"
New Taipei City,,,25.071675,121.374523,"25°04'18.03""N","121°22'28.28""E"
New Taipei City,,,25.071695,121.360639,"25°04'18.10""N","121°21'38.30""E"
New Taipei City,,,25.076548,121.398626,"25°04'35.57""N","121°23'55.05""E"
New Taipei City,,,25.073586,121.358707,"25°04'24.91""N","121°21'31.35""E"
New Taipei City,,,25.076982,121.359202,"25°04'37.14""N","121°21'33.13""E"
New Taipei City,,,25.070476,121.374104,"25°04'13.71""N","121°22'26.77""E"
New Taipei City,,,25.06734,121.369151,"25°04'02.42""N","121°22'08.94""E"
New Taipei City,,,25.089002,121.378536,"25°05'20.41""N","121°22'42.73""E"
New Taipei City,,,25.024384,121.461654,"25°01'27.78""N","121°27'41.95""E"
New Taipei City,,,24.987684,121.463737,"24°59'15.66""N","121°27'49.45""E"
New Taipei City,,,25.015795,121.448939,"25°00'56.86""N","121°26'56.18""E"
New Taipei City,,,25.011908,121.459757,"25°00'42.87""N","121°27'35.13""E"
New Taipei City,,,25.027233,121.471252,"25°01'38.04""N","121°28'16.51""E"
New Taipei City,,,24.977775,121.461782,"24°58'39.99""N","121°27'42.42""E"
New Taipei City,,,24.995,121.427482,"24°59'42.00""N","121°25'38.94""E"
New Taipei City,,,25.004144,121.415201,"25°00'14.92""N","121°24'54.72""E"
New Taipei City,,,24.981537,121.425536,"24°58'53.53""N","121°25'31.93""E"
New Taipei City,,,25.009479,121.415863,"25°00'34.12""N","121°24'57.11""E"
New Taipei City,,,24.999303,121.427799,"24°59'57.49""N","121°25'40.08""E"
New Taipei City,,,24.955938,121.353385,"24°57'21.38""N","121°21'12.19""E"
New Taipei City,,,24.93998,121.337537,"24°56'23.93""N","121°20'15.13""E"
New Taipei City,,,24.954258,121.337977,"24°57'15.33""N","121°20'16.72""E"
New Taipei City,,,24.957339,121.343295,"24°57'26.42""N","121°20'35.86""E"
New Taipei City,,,24.959092,121.333162,"24°57'32.73""N","121°19'59.38""E"
New Taipei City,,,25.055788,121.636043,"25°03'20.84""N","121°38'09.75""E"
New Taipei City,,,25.051617,121.617348,"25°03'05.82""N","121°37'02.45""E"
New Taipei City,,,25.091025,121.643235,"25°05'27.69""N","121°38'35.65""E"
New Taipei City,,,25.069928,121.621624,"25°04'11.74""N","121°37'17.85""E"
New Taipei City,,,25.018271,121.424179,"25°01'05.78""N","121°25'27.04""E"
New Taipei City,,,25.053305,121.45969,"25°03'11.90""N","121°27'34.88""E"
New Taipei City,,,25.039757,121.450323,"25°02'23.13""N","121°27'01.16""E"
New Taipei City,,,25.03023,121.416898,"25°01'48.83""N","121°25'00.83""E"
New Taipei City,,,25.031829,121.412186,"25°01'54.58""N","121°24'43.87""E"
New Taipei City,,,25.045566,121.45587,"25°02'44.04""N","121°27'21.13""E"
New Taipei City,,,25.046383,121.447645,"25°02'46.98""N","121°26'51.52""E"
New Taipei City,,,25.065132,121.461224,"25°03'54.48""N","121°27'40.41""E"
New Taipei City,,,24.984421,121.517955,"24°59'03.92""N","121°31'04.64""E"
New Taipei City,,,24.988395,121.48739,"24°59'18.22""N","121°29'14.60""E"
New Taipei City,,,24.956985,121.504489,"24°57'25.15""N","121°30'16.16""E"
New Taipei City,,,25.00328,121.468746,"25°00'11.81""N","121°28'07.49""E"
New Taipei City,,,25.004809,121.471867,"25°00'17.31""N","121°28'18.72""E"
New Taipei City,,,24.975172,121.516087,"24°58'30.62""N","121°30'57.91""E"
New Taipei City,,,24.978474,121.533131,"24°58'42.51""N","121°31'59.27""E"
New Taipei City,,,24.976452,121.539167,"24°58'35.23""N","121°32'21.00""E"
New Taipei City,,,24.989319,121.488936,"24°59'21.55""N","121°29'20.17""E"
New Taipei City,,,24.974639,121.538548,"24°58'28.70""N","121°32'18.77""E"
New Taipei City,,,25.010273,121.509788,"25°00'36.98""N","121°30'35.24""E"
New Taipei City,,,24.997721,121.527542,"24°59'51.80""N","121°31'39.15""E"
New Taipei City,,,24.978726,121.535709,"24°58'43.41""N","121°32'08.55""E"
New Taipei City,,,24.982138,121.54129,"24°58'55.70""N","121°32'28.64""E"
New Taipei City,,,24.999628,121.518981,"24°59'58.66""N","121°31'08.33""E"
New Taipei City,,,24.951818,121.550523,"24°57'06.54""N","121°33'01.88""E"
New Taipei City,,,25.084301,121.441059,"25°05'03.48""N","121°26'27.81""E"
New Taipei City,,,25.085383,121.441599,"25°05'07.38""N","121°26'29.76""E"
New Taipei City,,,24.996448,121.517462,"24°59'47.21""N","121°31'02.86""E"
New Taipei City,,,25.000165,121.500782,"25°00'00.59""N","121°30'02.82""E"
New Taipei City,,,24.996841,121.506255,"24°59'48.63""N","121°30'22.52""E"
New Taipei City,,,24.97305,121.532187,"24°58'22.98""N","121°31'55.87""E"
New Taipei City,,,24.998387,121.523327,"24°59'54.19""N","121°31'23.98""E"
New Taipei City,,,25.085366,121.436519,"25°05'07.32""N","121°26'11.47""E"
New Taipei City,,,25.06697,121.438742,"25°04'01.09""N","121°26'19.47""E"
New Taipei City,,,25.063628,121.447847,"25°03'49.06""N","121°26'52.25""E"
New Taipei City,,,25.222734,121.636584,"25°13'21.84""N","121°38'11.70""E"
New Taipei City,,,24.939859,121.713124,"24°56'23.49""N","121°42'47.25""E"
New Taipei City,,,25.188026,121.43642,"25°11'16.89""N","121°26'11.11""E"
New Taipei City,,,25.187859,121.438269,"25°11'16.29""N","121°26'17.77""E"
New Taipei City,,,25.185616,121.44427,"25°11'08.22""N","121°26'39.37""E"
New Taipei City,,,25.19228,121.436311,"25°11'32.21""N","121°26'10.72""E"
New Taipei City,,,25.186711,121.427164,"25°11'12.16""N","121°25'37.79""E"
New Taipei City,,,25.195268,121.428642,"25°11'42.96""N","121°25'43.11""E"
New Taipei City,,,25.203031,121.430259,"25°12'10.91""N","121°25'48.93""E"
New Taipei City,,,25.177394,121.424448,"25°10'38.62""N","121°25'28.01""E"
New Taipei City,,,25.080846,121.389034,"25°04'51.05""N","121°23'20.52""E"
New Taipei City,,,25.069698,121.377043,"25°04'10.91""N","121°22'37.35""E"
New Taipei City,,,25.082529,121.377479,"25°04'57.10""N","121°22'38.92""E"
New Taipei City,,,25.073837,121.389587,"25°04'25.81""N","121°23'22.51""E"
New Taipei City,,,25.068279,121.370566,"25°04'05.80""N","121°22'14.04""E"
New Taipei City,,,25.069908,121.369881,"25°04'11.67""N","121°22'11.57""E"
New Taipei City,,,25.066038,121.364263,"25°03'57.74""N","121°21'51.35""E"
New Taipei City,,,25.076914,121.401686,"25°04'36.89""N","121°24'06.07""E"
New Taipei City,,,25.074321,121.356291,"25°04'27.56""N","121°21'22.65""E"
New Taipei City,,,25.075841,121.357195,"25°04'33.03""N","121°21'25.90""E"
New Taipei City,,,25.087584,121.375319,"25°05'15.30""N","121°22'31.15""E"
New Taipei City,,,25.023561,121.460966,"25°01'24.82""N","121°27'39.48""E"
New Taipei City,,,25.017576,121.457364,"25°01'03.27""N","121°27'26.51""E"
New Taipei City,,,25.026241,121.473868,"25°01'34.47""N","121°28'25.92""E"
New Taipei City,,,25.222357,121.644249,"25°13'20.49""N","121°38'39.30""E"
New Taipei City,,,25.219711,121.638031,"25°13'10.96""N","121°38'16.91""E"
New Taipei City,,,24.991472,121.6572,"24°59'29.30""N","121°39'25.92""E"
New Taipei City,,,24.931715,121.37261,"24°55'54.17""N","121°22'21.40""E"
New Taipei City,,,24.938221,121.377403,"24°56'17.60""N","121°22'38.65""E"
New Taipei City,,,24.928627,121.376184,"24°55'43.06""N","121°22'34.26""E"
New Taipei City,,,24.936491,121.375988,"24°56'11.37""N","121°22'33.56""E"
New Taipei City,,,24.942093,121.375954,"24°56'31.53""N","121°22'33.43""E"
New Taipei City,,,25.159324,121.45993,"25°09'33.57""N","121°27'35.75""E"
New Taipei City,,,25.176493,121.456605,"25°10'35.37""N","121°27'23.78""E"
New Taipei City,,,25.193985,121.435314,"25°11'38.35""N","121°26'07.13""E"
New Taipei City,,,25.18606,121.445448,"25°11'09.82""N","121°26'43.61""E"
New Taipei City,,,25.193766,121.424304,"25°11'37.56""N","121°25'27.49""E"
New Taipei City,,,25.078349,121.396157,"25°04'42.06""N","121°23'46.17""E"
New Taipei City,,,25.084015,121.386207,"25°05'02.45""N","121°23'10.35""E"
New Taipei City,,,25.07559,121.37679,"25°04'32.12""N","121°22'36.44""E"
New Taipei City,,,25.069743,121.375121,"25°04'11.07""N","121°22'30.44""E"
New Taipei City,,,25.073668,121.362587,"25°04'25.20""N","121°21'45.31""E"
New Taipei City,,,25.066339,121.36682,"25°03'58.82""N","121°22'00.55""E"
New Taipei City,,,25.075503,121.396573,"25°04'31.81""N","121°23'47.66""E"
New Taipei City,,,25.078845,121.367838,"25°04'43.84""N","121°22'04.22""E"
New Taipei City,,,25.067387,121.369179,"25°04'02.59""N","121°22'09.04""E"
New Taipei City,,,25.077715,121.400849,"25°04'39.77""N","121°24'03.06""E"
New Taipei City,,,25.084929,121.373748,"25°05'05.74""N","121°22'25.49""E"
New Taipei City,,,25.091297,121.379408,"25°05'28.67""N","121°22'45.87""E"
New Taipei City,,,25.023739,121.458535,"25°01'25.46""N","121°27'30.73""E"
New Taipei City,,,25.022697,121.471498,"25°01'21.71""N","121°28'17.39""E"
New Taipei City,,,25.029076,121.468535,"25°01'44.67""N","121°28'06.73""E"
New Taipei City,,,25.100019,121.448725,"25°06'00.07""N","121°26'55.41""E"
New Taipei City,,,25.067499,121.448823,"25°04'03.00""N","121°26'55.76""E"
New Taipei City,,,25.06842,121.459965,"25°04'06.31""N","121°27'35.87""E"
New Taipei City,,,25.221123,121.642822,"25°13'16.04""N","121°38'34.16""E"
New Taipei City,,,24.935059,121.705693,"24°56'06.21""N","121°42'20.49""E"
New Taipei City,,,24.93596,121.360562,"24°56'09.46""N","121°21'38.02""E"
New Taipei City,,,24.934373,121.369457,"24°56'03.74""N","121°22'10.05""E"
New Taipei City,,,24.950602,121.381177,"24°57'02.17""N","121°22'52.24""E"
New Taipei City,,,24.950082,121.378666,"24°57'00.30""N","121°22'43.20""E"
New Taipei City,,,25.170499,121.448922,"25°10'13.80""N","121°26'56.12""E"
